,sex,weight,height,BMI,left_leg_length,right_leg_length,crouch,stride,speed,push_timing,push_direction,actual_stride,actual_speed,maximal_detour_distance,push_force_normalized,maximal_detour_step,detour_first_step,push_start,push_mid,push_end,push_duration,push_force_not_normalized,push_force_norm_height,push_force_norm_leglength,First Rocker Time,Second Rocker Time,Third Rocker Time,First Rocker %,Second Rocker %,Third Rocker %,swing_foot_ang_heel,mocap_data_name
Subject06,1,75.8,175.4,24.63825964,91.3,91,3,1,1,1,1,1061.9,899.6722,763.4929,407.1947,3,169.1995,29.5775,52.1127,74.6479,0.2667,30.86535826,0.175971256,0.33806526,0.0146,0.5417,0.1667,2.0167,75.0307,22.9526,10.7656,set4_no13_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,2,1,1,1,1105.1098,1093.8971,258.5038,499.1094,2,98.2679,18.0328,39.3443,60.6557,0.2167,26.10342162,0.154275541,0.285283296,0.0458,0.4104,0.1917,7.0686,63.3624,29.569,15.1659,set5_no1_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,2,1,1,1,1070.2238,1065.5761,512.4182,564.4428,2,221.3718,11.4286,32.6531,55.5102,0.225,29.52035844,0.174470204,0.322626868,0.05,0.4083,0.1972,7.4379,62.4013,30.1609,15.9005,set5_no1_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,2,1,1,944.7826,605.4751,306.3558,534.8835,1,166.3869,41.8231,54.6917,67.5603,0.2,27.97440705,0.165333375,0.305731225,0.0717,0.795,0.2567,6.349,70.752,22.8991,13.7399,set5_no2_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,2,1,1,896.604,494.2282,569.353,457.0195,2,110.6211,53.9216,66.6667,79.4118,0.2167,23.90211985,0.141265484,0.261225354,0.0896,0.9604,0.2042,7.1234,76.5889,16.2877,11.3009,set5_no2_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,1,2,1156.9186,1099.0612,417.6034,541.9681,2,226.3079,9.4488,31.4961,55.1181,0.2417,28.34493163,0.167523237,0.309780674,0.0583,0.4278,0.2083,8.3432,61.619,30.0378,16.4096,set5_no3_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,1,2,1156.8566,1093.3698,330.5398,602.2943,2,159.6322,19.2771,44.9799,72.2892,0.275,31.49999189,0.186170165,0.344262206,0.0458,0.3958,0.2083,6.9509,60.9588,32.0903,15.2825,set5_no3_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,2,2,1199.2032,1139.8349,574.1214,558.7205,2,314.8369,14.2857,14.5749,34.0081,0.2,29.22108215,0.172701431,0.319356089,0.05,0.3833,0.2167,7.6631,59.0446,33.2923,17.1396,set5_no4_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,2,2,1192.9466,1201.2423,449.5731,362.0294,2,247.5855,-3.7736,10.9589,38.3562,0.25,18.93413762,0.111903887,0.206930466,0.0542,0.3708,0.2042,8.5529,58.9392,32.5079,16.7756,set5_no4_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,2,1,1124.9324,1097.954,370.549,353.5127,2,208.4876,10.5263,28.0702,45.614,0.1667,18.48871421,0.109271361,0.20206245,0.05,0.4,0.2083,7.5949,60.7595,31.6456,15.5095,set5_no5_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,2,1,1151.6316,1209.8015,378.0473,479.9183,2,244.9822,12.8205,12.6482,31.6206,0.1917,25.09972709,0.148343541,0.274313957,0.0458,0.3708,0.1958,7.4222,60.5912,31.9867,16.0953,set5_no5_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,1,1,1167.4054,1152.712,661.866,336.4423,3,161.7764,53.7931,74.4828,97.2414,0.175,17.59593229,0.103994872,0.192305271,0.0583,0.3792,0.2042,9.097,59.0127,31.8903,16.4897,set5_no6_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,1,1,1,1,1171.1382,1228.9274,367.8039,456.0062,3,185.2148,14.7541,37.7049,60.6557,0.2333,23.84912426,0.140952271,0.260646167,0.0417,0.3854,0.175,6.5658,63.7321,29.7021,15.0462,set5_no6_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,2,2,1,1,872.6786,541.9675,228.9458,639.2897,1,112.4022,25.2525,45.4545,65.6566,0.3333,33.43485131,0.197605504,0.365408211,0.0208,0.9313,0.2521,1.5675,77.2341,21.1985,10.5409,set5_no7_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,0,2,2,1,1,886.0038,634.2908,593.8191,466.6948,3,106.076,47.2622,63.4006,79.5389,0.2333,24.40813804,0.144256135,0.266755607,0.0567,0.7883,0.2,5.395,75.4503,19.1546,10.8068,set5_no7_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,1,1,1,1,1,985.9652,690.8409,321.5979,402.2417,1,134.8634,44.186,58.1395,73.2558,0.2083,21.03724091,0.124333575,0.229915201,0.0313,0.6167,0.2458,3.4734,69.0294,27.4972,9.4049,set5_no8_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,1,1,1,1,1,1000.0192,709.4787,488.2153,430.7219,2,97.3624,45.3258,61.1898,78.187,0.2417,22.52675537,0.133136852,0.246194048,0.0292,0.6042,0.2688,3.2407,67.0196,29.7397,9.0625,set5_no8_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,1,1,1,1,2,1045.5534,790.9168,471.7315,476.5126,2,164.7083,42.9448,57.6687,73.6196,0.2083,24.92160898,0.147290833,0.272367311,0.0267,0.5617,0.2417,3.1824,67.6245,29.1931,9.5445,set5_no9_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,1,1,1,1,2,1044.3482,763.9969,600.0584,580.6168,2,251.8502,41.791,59.7015,77.6119,0.25,30.36625864,0.179469614,0.331871679,0.03,0.5667,0.2667,3.4784,65.6141,30.9076,9.6694,set5_no9_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,2,1,1,1,1,943.3254,744.4159,524.4075,474.4523,3,151.4631,28.5714,49.3506,71.4286,0.275,24.81385529,0.146653991,0.271189675,0.0208,0.5354,0.2313,2.6491,67.9765,29.3744,6.8128,set5_no11_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,2,1,1,1,1,939.2158,774.9875,367.548,295.5729,2,118.2938,54.3956,77.4725,102.1978,0.2417,15.45846267,0.091362073,0.168944947,0.0125,0.4375,0.275,1.7383,60.0727,38.189,7.6163,set5_no11_2.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,3,1,1,1,1,993.296,711.0056,520.2949,354.3461,3,121.1557,43.6364,59.3939,75.1515,0.2167,18.53230103,0.109528966,0.202538809,0.0083,0.4633,0.34,1.0165,57.2116,41.7719,8.5932,set5_no13_1.TRC
Subject10,2,52.3,169.2,18.26841932,91.5,92,3,1,1,1,1,892.4374,593.8697,738.6148,579.0078,3,171.6375,42.4581,59.2179,77.095,0.2583,30.28210794,0.178972269,0.330951999,0.0271,0.5479,0.3625,2.8975,58.661,38.4415,8.9713,set5_no13_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,2,2,1399.5636,1403.2859,338.1082,566.7733,2,14.5849,-36.9963,-17.9487,15.8103,0.2167,46.02199196,0.26074783,0.492213818,0.0361,0.4,0.1889,5.5812,63.8559,30.563,19.2717,set1_no1_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,2,2,1468.6108,1436.9436,372.2237,573.5064,2,249.2819,-31.4685,1.5936,22.3108,0.2167,46.56871968,0.263845437,0.498061173,0.0278,0.375,0.1972,4.6114,62.3427,33.0459,21.6469,set1_no1_2a.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,2,1,1,1,1143.2288,1124.6643,405.269,466.15,3,157.3071,18.3333,35,53.3333,0.175,37.85138,0.214455411,0.404827594,0.0417,0.4167,0.175,6.4883,65.4152,28.0966,16.6803,set1_no2_1c.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,2,1,1,1,1100.5362,1117.8225,594.5668,680.4704,3,193.0931,26.7782,45.1883,63.5983,0.1833,55.25419648,0.313054938,0.590953973,0.0313,0.4229,0.1521,5.1484,69.7204,25.1311,13.7367,set1_no2_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,2,2,1,1,1045.7708,590.8452,385.5168,695.9426,1,161.602,25.5528,43.2432,60.9337,0.3,56.51053912,0.320173026,0.604390793,0.085,0.7867,0.3383,6.9796,65.0061,28.0143,19.3346,set1_no3_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,2,2,1,1,1029.3622,706.8078,313.88,600.4618,1,113.958,40.9091,55.6818,71.5909,0.225,48.75749816,0.276246448,0.521470569,0.075,0.6983,0.3033,7.0108,64.7519,28.2373,20.0527,set1_no3_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,2,1,1,1279.2414,707.3233,390.5085,569.0434,2,138.3442,45.045,54.0541,63.964,0.175,46.20632408,0.261792204,0.494185284,0.1354,0.7854,0.4,10.2644,59.3815,30.3542,24.4559,set1_no4_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,2,1,1,1288.1622,708.1769,550.4178,487.9097,2,202.7194,51.1416,60.274,70.3196,0.175,39.61826764,0.224466106,0.423724788,0.0833,0.7854,0.3729,6.4495,62.9305,30.62,22.3366,set1_no4_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,1,2,1362.5308,1319.4516,863.4774,458.7432,3,225.8136,28.7879,45.4545,62.1212,0.1833,37.24994784,0.211047863,0.398395164,0.0333,0.3917,0.2083,4.9994,61.4839,33.5167,19.6687,set1_no5_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,1,2,1359.1808,1272.2537,341.4757,673.8132,2,193.0916,21.9409,45.5696,70.8861,0.2417,54.71363184,0.309992248,0.585172533,0.0222,0.3694,0.2,3.7508,62.4331,33.816,21.6528,set1_no5_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,2,1,1345.917,1310.9395,442.7662,534.1212,2,338.7127,15.4639,1.5564,15.5642,0.1417,43.37064144,0.245726014,0.463857128,0.0208,0.3583,0.2083,3.5513,60.9557,35.493,21.1624,set1_no6_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,2,1,1316.1982,1277.7284,493.0573,534.6251,1,309.4562,-6.1947,6.25,25,0.2,43.41155812,0.245957836,0.464294739,0.0389,0.4,0.1972,5.8028,62.9917,31.2055,20.0966,set1_no6_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,1,1,1363.2924,1351.0245,469.4296,480.6782,2,99.4568,36.0784,51.7647,67.451,0.1667,39.03106984,0.221139206,0.417444597,0.0271,0.375,0.2021,4.3102,61.8152,33.8746,19.1116,set1_no7_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,0,1,1,1,1,1369.0622,1322.2455,223.3776,475.4841,1,121.641,29.6875,45.3125,62.5,0.175,38.60930892,0.218749626,0.412933785,0.0292,0.375,0.1979,4.733,62.0784,33.1886,20.1672,set1_no7_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,1,1,1,1,1,1109.0318,1172.5436,355.783,386.9213,2,63.9504,44.1989,68.5083,92.8177,0.1833,31.41800956,0.17800572,0.336021493,0.0278,0.3083,0.2167,5.0204,55.7591,39.2206,11.6269,set1_no8_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,1,1,1,1,1,1122.894,1237.9294,238.6604,397.4566,2,81.6639,42.1053,59.3301,78.4689,0.1583,32.27347592,0.182852555,0.345170865,0.0194,0.3056,0.2111,3.6386,56.9149,39.4465,11.4952,set1_no8_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,1,1,1,1,2,1207.8422,1242.561,510.0986,622.2984,2,163.1348,39.485,58.3691,77.2532,0.1833,50.53063008,0.286292522,0.540434546,0.0333,0.3556,0.1694,5.8717,63.468,30.6603,16.7155,set1_no9_1b.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,1,1,1,1,2,1268.5096,1323.9088,377.9762,730.5167,2,177.8604,8.8889,35.5556,64,0.2583,59.31795604,0.336079071,0.634416642,0.0292,0.3458,0.1875,5.0595,61.0119,33.9286,17.2373,set1_no9_2a.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,2,1,1,1,1,1177.0348,1141.353,153.1461,347.2637,1,59.9274,37.8601,55.9671,74.0741,0.1833,28.19781244,0.159760977,0.301580882,0.0313,0.4083,0.1646,5.1776,67.5122,27.3103,13.478,set1_no11_1a.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,2,1,1,1,1,1315.6576,1337.7723,236.0006,638.4983,2,123.1853,19.7531,37.8601,57.6132,0.1917,51.84606196,0.293745394,0.554503336,0.0333,0.3354,0.2188,5.6687,56.7664,37.5648,14.0151,set1_no11_2.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,3,1,1,1,1,1214.6308,1287.6843,392.5565,337.5129,2,89.7127,46.8293,64.3902,81.9512,0.15,27.40604748,0.155275057,0.293112807,0.0444,0.3389,0.1944,7.687,58.9965,33.3164,17.2119,set1_no13_1.TRC
Subject11,1,81.2,176.5,26.06553299,93.5,93,3,1,1,1,1,1275.8808,1300.4285,208.6861,411.9258,1,90.1532,32.7869,50.8197,70.4918,0.1917,33.44837496,0.189509207,0.357736631,0.0292,0.3667,0.1875,4.9749,62.9497,32.0753,15.5815,set1_no13_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,1,1,1055.2934,1100.8017,300.2174,510.8114,2,161.0458,12.1739,34.7826,59.1304,0.225,21.40299766,0.138441123,0.261012167,0.0563,0.3604,0.2021,9.1043,58.2513,32.6445,17.3549,set2_no1_1a.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,1,1,1104.2372,1150.0203,246.9073,469.6663,1,131.5693,21.4876,44.6281,69.4215,0.2417,19.67901797,0.127289896,0.239988024,0.0458,0.375,0.1938,7.4216,60.9296,31.6488,17.2901,set2_no1_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,2,1,1,1005.886,706.1231,247.2996,439.7501,1,114.2648,36.8715,51.3966,67.0391,0.225,18.42552919,0.119181948,0.224701575,0.0792,0.6354,0.2958,7.7511,62.541,29.7079,18.2394,set2_no2_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,2,1,1,950.7954,724.9735,351.1391,426.1349,1,222.6683,31.4199,48.3384,66.4653,0.2417,17.85505231,0.11549193,0.21774454,0.0792,0.6104,0.2792,8.1919,63.239,28.5691,18.2636,set2_no2_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,1,2,1151.66,1226.3012,373.0643,598.7146,2,190.5115,21.2389,42.4779,65.4867,0.2083,25.08614174,0.162264824,0.305928558,0.0567,0.3467,0.1933,9.4594,58.0967,32.4438,19.0326,set2_no3_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,1,2,1128.0226,1163.1703,255.2527,451.3721,2,154.8777,38.3333,56.6667,75,0.1833,18.91249099,0.122331766,0.230640134,0.0521,0.3563,0.2083,8.4788,57.7193,33.8019,17.7714,set2_no3_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,2,2,1162.2306,1242.184,338.8068,380.3812,2,251.5088,1.7241,18.9655,37.931,0.175,15.93797228,0.103091671,0.194365516,0.0472,0.375,0.1722,7.8882,62.8917,29.2201,16.811,set2_no4_1b.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,2,2,1157.3668,1190.7061,357.266,446.7507,2,303.7325,3.3784,15.6098,44.878,0.2417,18.71885433,0.121079265,0.228278711,0.0583,0.3292,0.2083,9.7451,55.2745,34.9804,19.0087,set2_no4_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,2,1,1145.6174,1216.8923,416.9543,541.5901,1,304.4033,-13.9013,5.4054,27.027,0.2,22.69262519,0.146782828,0.276739332,0.0467,0.3333,0.1983,8.0865,57.3311,34.5824,17.7083,set2_no5_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,1,1,2,1,1080.9904,1172.8606,406.1067,603.4257,1,271.4295,4.7945,15.9204,41.791,0.2083,25.28353683,0.163541635,0.308335815,0.0417,0.3417,0.1875,7.2436,59.9359,32.8205,17.7708,set2_no5_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,2,1,1,1,961.7184,972.1678,287.9551,587.3546,1,177.0081,-4.6025,20.2532,45.5696,0.25,24.61015774,0.159186014,0.300123875,0.0467,0.4,0.1967,7.2312,61.9624,30.8065,14.0589,set2_no6_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,2,1,1,1,961.3222,1047.4491,217.6058,371.4772,1,107.7249,47.7876,69.0265,90.2655,0.2,15.56489468,0.100678491,0.189815789,0.0467,0.385,0.1833,7.5846,62.5788,29.8366,15.5748,set2_no6_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,2,2,1,1,736.0756,546.3161,425.0051,494.4253,2,219.7411,22.8916,45.7831,68.6747,0.3167,20.71642007,0.13400013,0.252639269,0.0736,0.7083,0.2222,7.3319,70.5384,22.1297,11.9108,set2_no7_1a.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,0,2,2,1,1,793.8254,613.8099,284.7503,481.9162,1,163.2144,51.4469,66.881,82.3151,0.2,20.19228878,0.130609889,0.246247424,0.0458,0.6347,0.2306,5.012,69.5523,25.4356,13.469,set2_no7_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,1,1,1,1,1,1048.3308,818.7129,307.05,476.1939,1,161.1673,38.7097,57.3477,75.9857,0.2167,19.95252441,0.129059019,0.243323468,0.0333,0.5472,0.1694,4.423,72.9415,22.6354,13.0318,set2_no8_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,1,1,1,1,1,1070.3522,879.5632,329.4222,457.8606,1,146.6944,43.5644,58.0858,72.6073,0.1833,19.18435914,0.124090292,0.233955599,0.0375,0.525,0.2021,4.8753,68.5508,26.5739,14.8919,set2_no8_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,1,1,1,1,2,1078.9328,880.0537,479.6528,441.4011,2,252.1137,41.2214,59.542,79.3893,0.2083,18.49470609,0.119629405,0.225545196,0.0417,0.4639,0.2,5.9144,65.9701,28.1155,13.7236,set2_no9_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,1,1,1,1,2,1111.0058,985.13,567.2902,503.963,2,323.3792,36.3636,53.1469,69.9301,0.2,21.1160497,0.136585056,0.257512801,0.0417,0.4694,0.1889,5.9546,67.0887,26.9567,15.5246,set2_no9_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,2,1,1,1,1,1088.6072,872.8223,291.953,414.3488,1,135.5246,28.6738,47.3118,67.3835,0.225,17.36121472,0.112297637,0.211722131,0.0306,0.4972,0.2,4.2031,68.4027,27.3942,13.3624,set2_no11_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,2,1,1,1,1,1097.3692,948.7658,293.1451,451.2361,1,154.0888,24.6377,44.9275,65.2174,0.2333,18.90679259,0.122294907,0.230570641,0.0354,0.475,0.1792,5.0935,68.7714,26.1351,13.4243,set2_no11_2.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,3,1,1,1,1,1123.3858,911.0047,326.3171,447.413,1,180.7741,33.1034,46.8966,62.069,0.175,18.7466047,0.121258763,0.22861713,0.0236,0.4958,0.2,3.2782,68.5007,28.221,12.3212,set2_no13_1.TRC
Subject12,2,41.9,154.6,17.5305299,82,81.5,3,1,1,1,1,1064.1138,929.2277,326.09,511.9172,1,141.7005,32.9412,51.7647,72.1569,0.2083,21.44933068,0.138740819,0.261577203,0.0306,0.4444,0.2,4.5179,65.8742,29.6079,13.2442,set2_no13_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,1,2,1163.3218,1098.6982,509.1886,505.1334,2,181.1585,35.8209,55.2239,74.6269,0.2167,23.13510972,0.14974181,0.282135484,0.0604,0.3792,0.25,8.6916,54.4483,36.8602,18.8449,set3_no1_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,1,2,1191.2266,1142.5436,722.619,477.3718,3,212.2091,27.3973,49.3151,73.0594,0.2083,21.86362844,0.141512158,0.266629615,0.0361,0.3611,0.1889,6.1636,61.5962,32.2401,20.8853,set3_no1_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,1,1,1218.3324,1171.3185,386.1815,443.1032,2,125.6769,17.1875,34.375,53.125,0.1917,20.29412656,0.13135357,0.247489348,0.0458,0.3813,0.2104,7.2059,59.7484,33.0457,18.5528,set3_no2_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,1,1,1199.7568,1176.4401,508.9019,387.6983,3,89.9797,31.1284,48.249,66.9261,0.1917,17.75658214,0.114929334,0.216543685,0.0375,0.375,0.2042,5.9695,60.6011,33.4293,19.3627,set3_no2_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,2,2,1205.472,1187.4531,682.9936,309.0438,2,330.3766,-37.1795,0,19.1235,0.1917,14.15420604,0.091612984,0.172612269,0.0556,0.375,0.2,8.6433,59.4091,31.9475,20.5008,set3_no3_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,2,2,1224.7096,1216.9383,664.7332,431.4553,3,271.8314,-25.5172,9.6774,29.0323,0.1917,19.76065274,0.127900665,0.24098357,0.0389,0.3806,0.1833,6.3899,63.1195,30.4907,20.5667,set3_no3_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,2,2,1,1,864.677,599.4849,518.733,516.8888,3,93.6527,23.5294,41.4566,59.3838,0.2667,23.67350704,0.153226583,0.288701305,0.0983,0.7683,0.1983,8.768,72.2834,18.9486,16.4822,set3_no4_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,2,2,1,1,813.1046,520.9674,367.0428,646.1155,2,124.3394,32.8205,50.2564,67.6923,0.2833,29.5920899,0.191534562,0.360879145,0.17,0.9767,0.1617,12.8167,74.6147,12.5686,15.7746,set3_no4_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,2,1,1175.1674,1116.2532,628.0963,471.6773,2,294.7479,12.2172,13.2841,30.9963,0.1917,21.60282034,0.13982408,0.263449029,0.0556,0.4306,0.2,7.8947,62.2807,29.8246,19.317,set3_no5_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,1,2,1,1162.06,1075.2647,527.9728,401.545,2,294.0671,2.9304,19.0476,36.63,0.1917,18.390761,0.119034052,0.224277573,0.05,0.4333,0.2111,7.039,62.2282,30.7328,20.8919,set3_no5_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,2,1,1,1065.1936,647.9527,498.6587,592.842,3,140.6477,39.5833,55.2083,71.875,0.2583,27.1521636,0.175742159,0.331123946,0.0958,0.7083,0.2646,8.3866,66.4327,25.1806,22.805,set3_no6_1a.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,1,2,1,1,1037.0036,640.9818,888.9955,582.2971,3,211.6997,48.5149,62.3762,77.2277,0.2417,26.66920718,0.172616228,0.325234234,0.1024,0.6321,0.4167,8.1604,57.2694,34.5703,21.7904,set3_no6_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,2,1,1,1,934.784,891.6305,911.5434,471.9011,4,82.1774,33.9768,55.5985,78.7645,0.2417,21.61307038,0.139890423,0.263574029,0.0708,0.5097,0.1778,9.2393,66.7234,24.0373,14.9221,set3_no7_1a.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,0,2,1,1,1,917.4808,853.7527,832.8833,567.1581,4,112.9655,18.6047,43.4109,68.2171,0.2667,25.97584098,0.168128421,0.316778549,0.055,0.4833,0.1767,7.5897,67.5664,24.844,13.6913,set3_no7_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,1,1,1,1,1,867.9134,677.8111,753.6588,568.0656,3,159.1232,25.2492,47.8405,71.7608,0.2917,26.01740448,0.16839744,0.31728542,0.0181,0.5486,0.1931,2.369,72.1048,25.5262,6.5335,set3_no8_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,1,1,1,1,1,859.3416,753.2132,683.3072,413.7234,3,78.7905,30.9963,54.6125,79.7048,0.275,18.94853172,0.122644218,0.231079655,0.0181,0.5222,0.1569,2.5654,74.7494,22.6853,6.2014,set3_no8_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,1,1,1,1,2,940.1074,810.0153,397.526,422.9097,2,142.582,37.4532,55.4307,74.9064,0.2083,19.36926426,0.125367406,0.23621054,0.0153,0.4569,0.1986,2.2494,67.9372,29.8135,6.5557,set3_no9_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,1,1,1,1,2,886.3552,926.9396,582.7113,468.4549,3,142.3867,39.4619,64.574,91.4798,0.2417,21.45523442,0.138868831,0.2616492,0.0167,0.395,0.15,2.9559,70.3692,26.6749,7.2104,set3_no9_2.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,2,1,1,1,1,904.9056,758.0075,1002.1162,480.3182,5,77.9961,37.5451,56.3177,76.5343,0.225,21.99857356,0.142385589,0.268275287,0.025,0.5,0.1847,3.463,70.2951,26.2419,7.0982,set3_no11_1.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,2,1,1,1,1,893.3124,902.57,513.0232,626.4853,4,128.3179,5.1064,30.6383,57.8723,0.2583,28.69302674,0.185715383,0.34991496,0.0167,0.4217,0.1717,2.6034,68.7228,28.6738,7.5182,set3_no11_2a.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,3,1,1,1,1,812.165,875.0305,1448.0156,639.6803,7,103.6429,18.1818,47.2727,76.3636,0.2667,29.29735774,0.189626911,0.35728485,0.0083,0.3472,0.1819,1.5536,64.4915,33.9549,4.9907,set3_no13_1a.TRC
Subject14,2,45.8,154.5,19.18706339,82,81,3,1,1,1,1,886.613,819.9759,462.1199,564.7318,3,154.6793,18.5328,38.61,58.6873,0.2167,25.86471644,0.167409168,0.315423371,0.0083,0.4139,0.2556,1.1922,60.9965,37.8113,6.761,set3_no13_2a.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,2,2,1,1,920.3324,659.3949,401.9286,561.6124,3,154.3752,37.5,53.75,71.25,0.225,29.99010216,0.188261784,0.350761429,0.0486,0.6264,0.2139,5.4811,70.4317,24.0872,15.9278,set4_no1_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,2,2,1,1,989.3014,818.1822,415.5765,589.9228,2,172.3963,51.6129,70.2509,90.3226,0.225,31.50187752,0.197751899,0.368443012,0.0403,0.5153,0.2194,5.2643,66.0171,28.7186,15.9328,set4_no1_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,1,1,1060.229,931.1723,510.4245,591.2015,2,184.1774,33.3333,54.5455,77.2727,0.2417,31.5701601,0.19818054,0.369241639,0.0467,0.4417,0.21,6.6648,63.2398,30.0954,18.0123,set4_no2_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,1,1,1061.0212,948.0412,542.2395,676.1893,3,173.8435,31.25,54.6875,78.125,0.25,36.10850862,0.22666986,0.422321738,0.0472,0.4764,0.1819,6.5693,67.298,26.1327,17.0044,set4_no2_2a.TRC
